ID,APCID,ProviderID,OutpatientServices,AverageSubmittedCharges,AverageTotalPayments,Year
80045,605,50742,1909,1076.1322,83.9786747,2011
80046,605,50745,301,192.2232226,83.97242525,2011
80047,605,50746,35,287.6028571,84.21,2011
80048,605,50747,31,174.2,84.21,2011
80049,605,50752,26,123.82,84.21,2011
80050,605,50755,2234,349.556795,84.17984333,2011
80051,605,50761,146,205.9691781,84.21,2011
80052,605,50763,82,254.8220732,84.21,2011
80053,605,50764,302,183.1145695,91.14,2011
80054,605,60001,2508,193.934051,75.65272329,2011
80055,605,60003,67,92.11940299,76.88,2011
80056,605,60006,76,167.2368421,78.82,2011
80057,605,60009,241,165.75,77.7,2011
80058,605,60010,709,304.8099718,73.01867419,2011
80059,605,60011,6060,164.8217541,77.68974257,2011
80060,605,60012,3427,186.9872396,73.54845638,2011
80061,605,60014,1612,333.4698449,75.51082506,2011
80062,605,60016,26,254.2769231,78.82,2011
80063,605,60020,292,368.2123288,73.6,2011
80064,605,60022,2770,226.3302527,73.31459206,2011
80065,605,60023,954,179.9518868,77.25392034,2011
80066,605,60024,89494,137.6819217,77.67037902,2011
80067,605,60027,637,338.6696232,75.791146,2011
80068,605,60028,95,229.5552632,73.11978947,2011
80069,605,60030,1159,189.827006,73.60000863,2011
80070,605,60031,284,332.8599296,76.44690141,2011
80071,605,60032,267,173.9555431,77.56363296,2011
80072,605,60034,3441,96.29864284,77.68193548,2011
80073,605,60043,28,103.5035714,78.82,2011
80074,605,60044,88,302.1107955,78.82,2011
80075,605,60049,315,97.92793651,77.1512381,2011
80076,605,60064,1246,419.7621429,76.46572231,2011
80077,605,60075,35,140.292,87.70714286,2011
80078,605,60076,150,170.2306667,78.82006667,2011
80079,605,60096,26,193.2673077,82.33,2011
80080,605,60100,142,124.441338,77.7,2011
80081,605,60104,3916,102.3818488,77.68412921,2011
80082,605,60112,93,116.3817204,76.36322581,2011
80083,605,60113,96,154.6875,75.65989583,2011
80084,605,70001,3954,226.7320384,86.42686646,2011
80085,605,70002,8706,190.069042,85.98217551,2011
80086,605,70003,1054,136.2327419,85.52316888,2011
80087,605,70004,251,134.2330677,91.9401992,2011
80088,605,70005,5179,209.6385885,85.74042093,2011
80089,605,70006,1305,337.3952031,87.89977011,2011
80090,605,70007,514,169.2568093,157.6053502,2011
80091,605,70010,2733,261.6508306,92.90911453,2011
80092,605,70011,7360,102.7253193,85.54040897,2011
80093,605,70015,3149,246.2064592,87.77601143,2011
80094,605,70016,421,299.7649169,86.56558195,2011
80095,605,70017,1735,127.6501787,86.0087781,2011
80096,605,70018,3576,228.8052153,87.89689318,2011
80097,605,70020,3105,131.3500805,89.36257971,2011
80098,605,70021,202,157.6046535,86.05782178,2011
80099,605,70022,9660,239.5239783,86.61040166,2011
80100,605,70024,5515,310.5789864,85.16477788,2011
80101,605,70025,11057,92.73192457,88.97377046,2011
80102,605,70027,1662,117.7134657,106.8620818,2011
80103,605,70028,1768,156.5064762,86.51780543,2011
80104,605,70029,1397,160.0019399,87.02747316,2011
80105,605,70031,1987,145.8102315,85.12232511,2011
80106,605,70033,3435,140.5330422,87.60307715,2011
80107,605,70034,4328,90.85228743,87.82369224,2011
80108,605,70035,4325,142.542978,86.29903815,2011
80109,605,70036,12694,167.514354,88.95124468,2011
80110,605,70039,1447,109.4842433,86.56473393,2011
80111,605,80004,1312,171.2679116,77.53853659,2011
80112,605,80006,900,101.0333333,74.96734444,2011
80113,605,80007,1569,122.1322498,78.37437859,2011
80114,605,90001,1845,194.596748,77.49162602,2011
80115,605,90003,5585,134.598718,77.61266607,2011
80116,605,90004,9997,153.4060918,76.88304991,2011
80117,605,90005,1008,110.8489385,77.20900794,2011
80118,605,90006,4420,93.27046154,77.64865837,2011
80119,605,90008,257,197.1348638,77.66,2011
80120,605,90011,35060,150.630482,77.49374815,2011
80121,605,100002,4722,278.087878,76.5436637,2011
80122,605,100006,1470,326.3836735,70.48764626,2011
80123,605,100007,2335,134.2700257,70.10081799,2011
80124,605,100009,2025,240.580242,75.39859753,2011
80125,605,100012,2490,133.4038153,71.31532129,2011
80126,605,100014,2638,177.4360121,71.30589462,2011
80127,605,100017,8464,127.1833058,72.108138,2011
80128,605,100018,5789,213.8011781,73.87926758,2011
80129,605,100019,783,165.051788,70.54510856,2011
80130,605,100022,4796,300.7152189,76.57471852,2011
80131,605,100023,1066,220.0229362,70.67609756,2011
80132,605,100026,1077,190.4531662,68.05,2011
80133,605,100029,693,530.588355,75.54066378,2011
80134,605,100030,1049,196.9442326,69.68536702,2011
80135,605,100032,289,152.7458824,70.67986159,2011
80136,605,100034,762,257.9826247,75.97005249,2011
80137,605,100035,704,266.1832386,71.51710227,2011
80138,605,100038,4293,197.1215933,76.8490962,2011
80139,605,100039,270,99.8,76.1367037,2011
80140,605,100040,220,89.27272727,70.05,2011
80141,605,100043,31,124.8354839,70.9,2011
80142,605,100044,1312,176.4657012,78.30439024,2011
80143,605,100045,1197,82.00250627,71.36,2011
80144,605,100046,10524,91.00876093,70.9,2011
80145,605,100047,552,298.6823188,71.16061594,2011
80146,605,100049,885,242.307661,68.49898305,2011
80147,605,100052,3088,85,68.81,2011
80148,605,100053,188,417.4449468,75.32340426,2011
80149,605,100055,2226,120.6413163,70.9,2011
80150,605,100057,777,221.8486873,71.2865251,2011
80151,605,100061,2238,170.4110813,75.80092046,2011
80152,605,100063,22,133.6081818,70.9,2011
80153,605,100067,1123,160.2868655,70.60266251,2011
80154,605,100068,6318,90.70043052,71.33289174,2011
80155,605,100069,1589,248.3126998,70.9,2011
80156,605,100070,2719,296.4999779,71.40584774,2011
80157,605,100071,509,402.3003929,70.78856582,2011
80158,605,100072,4015,119.0605604,71.13493898,2011
80159,605,100073,46839,86.84964239,76.61862529,2011
80160,605,100075,1147,142.6985092,70.85054926,2011
80161,605,100076,832,695.7809255,74.46,2011
80162,605,100080,667,287.6487556,76.10401799,2011
80163,605,100084,1903,192.3166527,71.16398318,2011
80164,605,100086,1157,175.0472774,76.62,2011
80165,605,100087,11755,241.5739073,71.04560698,2011
80166,605,100088,2078,289.8100096,69.82284408,2011
80167,605,100090,83,228.9393976,73.38927711,2011
80168,605,100092,2140,155.7184953,70.97507477,2011
80169,605,100093,1112,214.2607914,67.70211331,2011
80170,605,100099,213,225.0039437,68.81,2011
80171,605,100102,178,166.0660112,64.37988764,2011
80172,605,100105,10277,128.575523,76.19037268,2011
80173,605,100107,359,293.2644568,71.09688022,2011
80174,605,100109,10700,101.2243953,71.35990561,2011
80175,605,100110,535,359.3920561,70.83508411,2011
80176,605,100113,3874,184.4008209,72.23956118,2011
80177,605,100117,779,264.7650834,70.05,2011
80178,605,100118,11485,83.62916239,68.05,2011
80179,605,100121,295,293.5496271,68.81,2011
80180,605,100124,383,368.8101044,67.90785901,2011
80181,605,100126,832,499.5425481,70.9,2011
80182,605,100127,3176,133.6813508,70.09924118,2011
80183,605,100128,6382,103.1402319,70.9,2011
80184,605,100131,932,487.4560086,75.83957082,2011
80185,605,100132,423,146.2338298,69.501513,2011
80186,605,100135,1669,156.5621989,69.91289395,2011
80187,605,100137,728,316.9361538,68.05381868,2011
80188,605,100150,273,517.1475458,81.36,2011
80189,605,100151,947,229.4194192,67.03260824,2011
80190,605,100154,784,528.0102041,75.89247449,2011
80191,605,100157,3870,111.7155039,70.74146253,2011
80192,605,100161,306,255.4787582,71.23888889,2011
80193,605,100166,561,420.959287,71.68,2011
80194,605,100167,1427,410.4518641,75.93018921,2011
80195,605,100168,7637,236.4726267,76.59704072,2011
80196,605,100173,935,260.1694225,70.8577861,2011
80197,605,100177,64,162.625,71.97,2011
80198,605,100179,644,613.3121118,69.96298137,2011
80199,605,100180,330,509.1500303,70.55624242,2011
80200,605,100181,513,366.94423,75.97,2011
80201,605,100187,24,145.6945833,75.97,2011
80202,605,100189,564,155.1595745,75.70021277,2011
80203,605,100200,1515,302.0089769,76.37722772,2011
80204,605,100204,22223,172.4036566,72.01445754,2011
80205,605,100206,675,343.2411111,68.90853333,2011
80206,605,100211,844,345.1106872,70.83279621,2011
80207,605,100217,315,266.140254,76.04638095,2011
80208,605,100224,997,506.7610832,76.43554664,2011
80209,605,100226,443,349.5690745,122.6888713,2011
80210,605,100230,158,212.4873418,76.62,2011
80211,605,100234,75,470.6266667,76.62,2011
80212,605,100236,292,799.5792808,71.27534247,2011
80213,605,100239,267,1033.292884,70.9,2011
80214,605,100242,273,339.5714286,67.71871795,2011
80215,605,100244,263,165.2979087,71.27513308,2011
80216,605,100246,27,438.9259259,78.4,2011
80217,605,100248,501,298.5540918,70.9,2011
80218,605,100249,1256,370.3714013,70.9,2011
80219,605,100252,264,378.2310606,68.53651515,2011
80220,605,100253,1361,247.9254225,75.8592432,2011
80221,605,100254,1837,288.4556342,70.17459445,2011
80222,605,100256,1534,509.4295958,70.41932203,2011
80223,605,100258,2203,304.9513345,76.59217431,2011
80224,605,100260,589,709.9320883,77.27947368,2011
80225,605,100265,207,135.0309179,70.72439614,2011
80226,605,100266,36,220.8611111,68.05,2011
80227,605,100267,178,375.4631461,70.71359551,2011
80228,605,100268,35,269.3085714,76.62,2011
80229,605,100275,410,291.995122,76.62,2011
80230,605,100276,846,275.8297872,76.40262411,2011
80231,605,100281,4058,176.2439625,76.84906358,2011
80232,605,100286,335,365.8897313,73.76597015,2011
80233,605,100288,640,348.6993438,76.52421875,2011
80234,605,100290,133,265.1582707,71.36,2011
80235,605,100291,1129,221.4168645,70.82130204,2011
80236,605,100302,275,227.6768364,69.30083636,2011
80237,605,110001,1489,240.1489053,67.47802552,2011
80238,605,110002,376,134.2340426,78.11595745,2011
80239,605,110003,67,181.5179104,68.82895522,2011
80240,605,110004,1767,187.0167119,68.40857951,2011
80241,605,110005,407,121.1179361,72.07818182,2011
80242,605,110007,12321,159.0643503,68.48304196,2011
80243,605,110008,81,161.6296296,72.98,2011
80244,605,110010,5268,112.796268,69.96131549,2011
80245,605,110011,270,234.6153333,72.98,2011
80246,605,110016,564,241.641844,68.87260638,2011
80247,605,110018,1727,138.1729415,72.43484655,2011
80248,605,110023,567,221.9457143,71.95037037,2011
80249,605,110024,2531,202.7506914,69.46324773,2011
80250,605,110025,934,207.3051392,71.90491435,2011
80251,605,110028,1370,185.7385255,73.12,2011
80252,605,110029,1150,212.6008,72.37081739,2011
80253,605,110031,389,250.0586118,72.86529563,2011
80254,605,110034,33588,113.8958402,72.69874479,2011
80255,605,110035,1799,305.848249,71.98911618,2011
80256,605,110036,1372,150.7218878,69.32069242,2011
80257,605,110038,3639,99.52184666,64.94337181,2011
80258,605,110040,25,201.1584,72.98,2011
80259,605,110041,924,158.2828139,72.37484848,2011
80260,605,110042,113,279.3185841,72.98,2011
80261,605,110044,401,302.0338903,64.97,2011
80262,605,110045,327,248.1119572,72.98,2011
80263,605,110050,143,84.12531469,67.92272727,2011
80264,605,110054,2706,142.1978012,71.37849593,2011
80265,605,110064,8370,105.4521123,70.93872999,2011
80266,605,110069,3190,73.52964263,71.06424765,2011
80267,605,110071,52,94.44230769,69.58,2011
80268,605,110073,606,104.5758911,64.75067657,2011
80269,605,110074,1335,173.9426292,71.89793258,2011
80270,605,110075,1474,297.7654003,69.27957259,2011
80271,605,110076,1943,218.4612712,72.83796191,2011
80272,605,110078,1063,143.9125118,72.76031985,2011
80273,605,110079,54726,167.1815737,72.96977342,2011
80274,605,110082,874,176.7531465,72.98,2011
80275,605,110083,3954,230.9235053,71.53680324,2011
80276,605,110086,295,128.5847458,69.26779661,2011
80277,605,110087,1919,182.7087024,72.88763418,2011
80278,605,110091,486,296.2763786,71.9144856,2011
80279,605,110095,1361,90.43933137,67.48115356,2011
80280,605,110104,41,83.48780488,68.76804878,2011
80281,605,110105,1838,152.2854516,69.30564744,2011
80282,605,110107,8244,124.0290793,72.68397986,2011
80283,605,110112,15,79.29933333,67.72,2011
80284,605,110113,341,86.69501466,73.12,2011
80285,605,110115,663,186.2038311,72.87558069,2011
80286,605,110122,1897,159.9536953,69.29803901,2011
80287,605,110125,32,234.5234375,71.5,2011
80288,605,110128,275,269.7469818,69.58003636,2011
80289,605,110129,1069,489.9490178,70.79071094,2011
80290,605,110135,268,126.4981343,62.44858209,2011
80291,605,110143,1051,329.3736061,72.1408373,2011
80292,605,110146,32,213.88125,77.1,2011
80293,605,110150,297,142.63,72.63683502,2011
80294,605,110161,2006,112.3222832,72.53287637,2011
80295,605,110163,252,215.2043651,70.40015873,2011
80296,605,110165,342,174.1874269,72.98,2011
80297,605,110168,500,260.50484,71.2696,2011
80298,605,110177,1055,472.3007962,71.9715545,2011
80299,605,110184,104,248.5745192,71.85730769,2011
80300,605,110187,91,103.8021978,69.13065934,2011
80301,605,110189,165,186.0357576,72.98,2011
80302,605,110191,689,404.9285196,72.89522496,2011
80303,605,110192,560,643.9910714,72.25025,2011
80304,605,110198,340,98.49058824,72.47038235,2011
80305,605,110201,34,147.5882353,71.08705882,2011
80306,605,110203,380,228.0815789,72.51910526,2011
80307,605,110212,66,322.3636364,66.6,2011
80308,605,110215,1380,300.0337609,72.63419565,2011
80309,605,110219,154,315.342987,72.98,2011
80310,605,110225,130,230.4846154,72.98,2011
80311,605,110229,617,170.9465154,72.34632091,2011
80312,605,110230,401,188.3379052,71.37855362,2011
80313,605,120001,1322,163.361528,80.73313162,2011
80314,605,120010,1177,157.310102,81.95819031,2011
80315,605,120014,15,295,86.94,2011
80316,605,120022,62110,85.35790839,80.88063468,2011
80317,605,130006,30651,72.41294835,71.73782552,2011
80318,605,130007,28910,77.31699066,71.3690761,2011
80319,605,130013,111,129.5945946,71.79,2011
80320,605,130014,320,87.5875,71.2799375,2011
80321,605,130018,1153,167.0033304,72.67351258,2011
80322,605,130028,267,296.2946816,71.68779026,2011
80323,605,130049,12542,88.7270228,76.5017868,2011
80324,605,130065,3138,96.93921287,72.21193754,2011
80325,605,140002,527,236.1497154,70.5826945,2011
80326,605,140007,1624,184.281484,77.02528325,2011
80327,605,140008,433,371.5437644,77.2669746,2011
80328,605,140010,138852,89.89041353,77.40736676,2011
80329,605,140011,439,207.5671982,67.5167426,2011
80330,605,140013,705,369.3809078,70.34912057,2011
80331,605,140015,561,195.8024421,74.24470588,2011
80332,605,140018,455,224.6945055,77.41,2011
80333,605,140026,543,148.5202578,67.08909761,2011
80334,605,140029,351,189.9729345,76.19108262,2011
80335,605,140030,5331,195.8054493,77.2097749,2011
80336,605,140032,611,258.68,69.77026187,2011
80337,605,140034,814,114.2384152,70.15642506,2011
80338,605,140040,291,237.8652921,70.63257732,2011
80339,605,140043,7958,86.82903996,68.89,2011
80340,605,140046,573,110.3151309,70.13907504,2011
80341,605,140048,39,228.6666667,74.23410256,2011
80342,605,140051,1241,82.35213537,77.41,2011
80343,605,140052,1027,210.1951607,70.19315482,2011
80344,605,140053,671,197.0204173,69.84533532,2011
80345,605,140058,819,186.9169353,75.08659341,2011
80346,605,140062,3930,216.193084,76.52326209,2011
80347,605,140063,860,172.7907442,77.04994186,2011
80348,605,140064,98,235.2346939,71.22,2011
80349,605,140065,703,204.3364154,77.23381223,2011
80350,605,140068,182,232.9835165,76.38917582,2011
80351,605,140080,442,374.8846154,77.41,2011
80352,605,140082,741,134.4668016,77.33326586,2011
80353,605,140083,5599,104.4015896,77.3989391,2011
80354,605,140084,632,165.6157278,77.55096519,2011
80355,605,140088,91201,225.2901822,77.32244657,2011
80356,605,140089,138,113.2387681,72.44,2011
80357,605,140091,687,242.8806405,75.13310044,2011
80358,605,140093,215,262.7134884,74.07697674,2011
80359,605,140095,1615,105.5040248,75.74756037,2011
80360,605,140100,181,179.9624862,74.75309392,2011
80361,605,140101,1905,87.37270341,76.75888714,2011
80362,605,140103,23,92,77.41,2011
80363,605,140110,646,113.9055728,76.88611455,2011
80364,605,140113,219,222.3785388,75.07748858,2011
80365,605,140114,2922,373.9589083,77.08103354,2011
80366,605,140115,3108,111.487603,76.83608108,2011
80367,605,140116,371,195.9656334,77.24307278,2011
80368,605,140117,951,316.7097792,76.56342797,2011
80369,605,140118,169,209.7322485,77.41,2011
80370,605,140119,16296,121.2659855,76.61341863,2011
80371,605,140120,169,93.13017751,71.59017751,2011
80372,605,140122,360,225.9509444,76.64266667,2011
80373,605,140125,430,379.3244186,70.29546512,2011
80374,605,140127,1309,197.4782277,72.38031322,2011
80375,605,140130,1532,161.2213903,78.23961488,2011
80376,605,140133,522,95.61829502,77.05218391,2011
80377,605,140135,292,121.8788699,70.91517123,2011
80378,605,140148,1743,183.702008,70.00243259,2011
80379,605,140150,52798,138.6619368,77.18551934,2011
80380,605,140151,7222,166.0948532,77.3733661,2011
80381,605,140155,303,278.7368977,76.85633663,2011
80382,605,140158,1083,128.8779963,75.9687627,2011
80383,605,140160,982,186.8418024,74.17701629,2011
80384,605,140161,230,193.0347826,82.30173913,2011
80385,605,140162,549,219.9016393,72.96,2011
80386,605,140166,1720,192.5294186,69.85096512,2011
80387,605,140167,26,135.1811538,72.44,2011
80388,605,140172,819,224.7374847,77.01789988,2011
80389,605,140174,32,554.488125,77.33,2011
80390,605,140176,325,242.4192308,77.02889231,2011
80391,605,140179,1180,168.5459492,76.48259322,2011
80392,605,140180,3072,168.4177246,77.10760742,2011
80393,605,140182,2875,156.5673043,76.1680313,2011
80394,605,140185,31,184,70.69,2011
80395,605,140186,2873,131.4772015,76.84702054,2011
80396,605,140187,549,123.4676685,70.17967213,2011
80397,605,140191,2211,181.3410222,77.3539213,2011
80398,605,140197,3681,97.58111926,77.41,2011
80399,605,140200,40149,87.0755045,77.10845999,2011
80400,605,140202,1675,160.278209,77.82397015,2011
80401,605,140208,5023,143.2902648,75.78809675,2011
80402,605,140209,1820,230.6497802,71.45996703,2011
80403,605,140210,247,114.5382186,72.44,2011
80404,605,140211,2206,308.5050091,77.37118767,2011
80405,605,140213,224,217.4209821,77.26580357,2011
80406,605,140217,1927,273.170986,77.06514271,2011
80407,605,140223,2128,157.7805451,75.43628759,2011
80408,605,140224,1185,245.3436709,76.64959494,2011
80409,605,140228,1632,235.1703186,73.90243873,2011
80410,605,140231,2144,243.2011427,77.33000466,2011
80411,605,140233,7056,202.2483277,74.80146542,2011
80412,605,140234,699,131.5877682,68.92646638,2011
80413,605,140239,743,200.3328398,74.57368775,2011
80414,605,140242,3500,207.9742257,76.68833714,2011
80415,605,140250,708,163.4675141,75.91884181,2011
80416,605,140251,608,194.3614309,77.08055921,2011
80417,605,140252,5777,138.2783902,76.85552709,2011
80418,605,140258,3215,165.4024883,76.95882737,2011
80419,605,140275,14,127.2857143,68.89,2011
80420,605,140276,31731,80.77775046,77.29990356,2011
80421,605,140280,700,232.7956429,68.49635714,2011
80422,605,140281,3626,209.3529785,77.01439327,2011
80423,605,140286,2585,163.8907544,77.39788008,2011
80424,605,140288,2355,186.6140127,76.26735881,2011
80425,605,140289,1590,169.2454591,70.57269182,2011
80426,605,140290,252,184.8293651,77.01765873,2011
80427,605,140291,1126,155.8756661,77.20976909,2011
80428,605,140304,19,232.2273684,77.33,2011
80429,605,150001,2590,130.8601313,73.04677992,2011
80430,605,150002,1044,203.8350862,76.20128352,2011
80431,605,150003,481,342.4407484,67.60972973,2011
80432,605,150004,692,143.4997399,76.22823699,2011
80433,605,150005,913,147.1443812,72.27779847,2011
80434,605,150006,271,109.6298893,72.61,2011
80435,605,150007,2336,107.9190925,70.51,2011
80436,605,150008,83,142.3614458,76.85433735,2011
80437,605,150009,381,198.9866142,69.37034121,2011
80438,605,150010,3208,146.0871259,70.09052369,2011
80439,605,150011,1980,193.4954545,79.32444949,2011
80440,605,150012,545,117.133945,74.07236697,2011
80441,605,150015,27,165.6162963,72.20037037,2011
80442,605,150017,361,215.5334349,69.85163435,2011
80443,605,150018,704,127.1636932,71.2637358,2011
80444,605,150021,1542,166.3409014,71.22787938,2011
80445,605,150022,65,120.4,68.86,2011
80446,605,150023,588,206.9597449,72.31479592,2011
80447,605,150024,45830,116.8418898,72.80562121,2011
80448,605,150026,2509,130.2957354,71.92781586,2011
80449,605,150030,139,301.7805755,71.23143885,2011
80450,605,150033,610,135.374377,72.81437705,2011
80451,605,150034,1749,169.4585992,76.55136078,2011
80452,605,150035,1472,260.8064334,75.8775,2011
80453,605,150037,1167,328.7561525,72.35632391,2011
80454,605,150038,913,338.8638773,73.61235487,2011
80455,605,150042,143,95.90559441,68.22923077,2011
80456,605,150044,4251,127.8106704,68.73760997,2011
80457,605,150045,228,117.4758772,67.72991228,2011
80458,605,150046,314,290.3869427,71.69219745,2011
80459,605,150047,1326,219.6417195,71.48144796,2011
80460,605,150048,1568,124.0804528,77.65799745,2011
80461,605,150051,3624,117.6991253,72.73771799,2011
80462,605,150057,1658,114.9653498,72.71089867,2011
80463,605,150058,1886,103.0646872,73.39480382,2011
80464,605,150059,329,189.8085106,72.73270517,2011
80465,605,150061,93,110.3967742,67.25784946,2011
80466,605,150065,2555,147.9122622,71.53192955,2011
80467,605,150074,6982,124.8168319,72.76174305,2011
80468,605,150076,368,115.6235054,72.01184783,2011
80469,605,150082,14180,103.760287,67.1668512,2011
80470,605,150084,6144,150.6841504,72.09442383,2011
80471,605,150086,46,152.9871739,73.28,2011
80472,605,150088,3166,170.1143399,72.78801958,2011
80473,605,150090,895,140.1847374,75.67002235,2011
80474,605,150091,70,213.8815714,69.50242857,2011
80475,605,150097,461,166.9160954,72.49561822,2011
80476,605,150100,1021,210.4708129,66.43242899,2011
80477,605,150101,100,168.6368,71.76,2011
80478,605,150104,423,309.4089835,73.24515366,2011
80479,605,150112,4544,168.7814085,72.58604974,2011
80480,605,150113,1489,221.3732169,72.75335796,2011
80481,605,150115,2934,127.8157805,67.32337764,2011
80482,605,150125,5860,142.285401,76.45918601,2011
80483,605,150126,1759,131.7646447,76.40533826,2011
80484,605,150128,165,265.8615152,72.55648485,2011
80485,605,150129,641,391.351014,72.18201248,2011
80486,605,150133,254,190.7372835,72.61,2011
80487,605,150146,191,169.3699476,72.91010471,2011
80488,605,150150,15,115.3333333,71.76,2011
80489,605,150154,81,167.7037037,72.91,2011
80490,605,150157,107,213.5825234,72.91,2011
80491,605,150162,14411,110.0780064,72.86669211,2011
80492,605,150163,63,167.3952381,68.02730159,2011
80493,605,150166,27,136.2962963,72.30814815,2011
80494,605,150169,138,242.2402174,72.91,2011
80495,605,160005,289,280.3482699,72.66543253,2011
80496,605,160008,105,219.0587619,68.23,2011
80497,605,160013,82,134.097561,74,2011
80498,605,160016,923,170.013597,76.63290358,2011
80499,605,160024,11,233.0409091,67.49636364,2011
80500,605,160029,148,168.5496622,72.91,2011
80501,605,160030,514,239.57607,74.82898833,2011
80502,605,160033,2561,103.2818626,67.9180203,2011
80503,605,160040,47,91.61702128,69.40893617,2011
80504,605,160045,651,183.9152842,69.54,2011
80505,605,160047,751,193.6669774,72.60800266,2011
80506,605,160057,1789,124.6374343,72.2426104,2011
80507,605,160058,37496,132.8902331,72.83211223,2011
80508,605,160069,146,197.6506849,68.47,2011
80509,605,160079,2364,260.4042047,69.28110406,2011
80510,605,160080,89,154.4494382,73.77,2011
80511,605,160082,1377,214.3745824,72.62076253,2011
80512,605,160083,1486,251.8762382,72.79,2011
80513,605,160089,293,251.2556314,72.67095563,2011
80514,605,160101,4131,89.15979666,72.75442266,2011
80515,605,160104,445,255.5948315,68.4488764,2011
80516,605,160110,4023,116.5100273,69.41156351,2011
80517,605,160112,1426,165.3442496,68.11809257,2011
80518,605,160117,731,190.6019152,68.47,2011
80519,605,160122,393,175.0152672,68.23,2011
80520,605,160124,765,107.3385621,68.23,2011
80521,605,160146,162,167.2538889,85.95283951,2011
80522,605,160153,1263,167.329612,70.09114014,2011
80523,605,170001,950,145.3585053,70.20004211,2011
80524,605,170006,5298,152.020436,71.78237259,2011
80525,605,170012,1332,235.5945495,70.30641141,2011
80526,605,170016,4860,94.47932099,70.94856173,2011
80527,605,170020,26,147.1923077,74.24,2011
80528,605,170027,723,123.6399032,70.46569848,2011
80529,605,170040,16445,224.5433907,71.94264092,2011
80530,605,170049,681,269.7606902,71.56637298,2011
80531,605,170086,824,268.7964078,70.1909466,2011
80532,605,170103,274,89.47255474,69.32237226,2011
80533,605,170104,2484,206.0308333,72.0523913,2011
80534,605,170105,12,179.2883333,61.65583333,2011
80535,605,170109,73,171.7650685,72.92,2011
80536,605,170120,601,118.4519135,70.55434276,2011
80537,605,170122,941,178.7053985,69.54275239,2011
80538,605,170123,628,229.8055414,68.36904459,2011
80539,605,170133,13,272,72.92,2011
80540,605,170137,2513,218.7486072,69.81672503,2011
80541,605,170142,231,156.7662338,69.96168831,2011
80542,605,170145,1430,91.30153846,65.81816084,2011
80543,605,170146,604,319.5444536,72.43705298,2011
80544,605,170150,320,278.739375,66.53325,2011
80545,605,170176,127,200.4590551,72.59913386,2011
80546,605,170182,1448,199.8493163,72.29260359,2011
80547,605,170190,441,196.2324036,64.62190476,2011
80548,605,170192,2864,111.245412,69.78622905,2011
80549,605,170194,789,337.9081242,72.73095057,2011
80550,605,170195,50,190.07,72.92,2011
80551,605,180001,395,134,72.17475949,2011
80552,605,180004,180,214.0901111,64.50388889,2011
80553,605,180009,19893,90.27281003,69.96334339,2011
80554,605,180010,1274,207.5878257,68.14597331,2011
80555,605,180012,3004,176.1000832,69.42156458,2011
80556,605,180013,1371,135.8344201,71.27284464,2011
80557,605,180016,316,271.8085759,65.80297468,2011
80558,605,180017,2101,130.6193622,67.31974298,2011
80559,605,180018,11394,116.720796,73.63936194,2011
80560,605,180025,638,243.0830721,69.0122884,2011
80561,605,180027,13,428.2153846,65.97,2011
80562,605,180029,19,146.4736842,68.84,2011
80563,605,180035,1050,134.035819,72.53700952,2011
80564,605,180036,616,220.5300487,69.34194805,2011
80565,605,180038,1671,226.1973968,69.66910233,2011
80566,605,180040,5072,149.1103667,69.50319401,2011
80567,605,180044,5439,272.9108292,73.326139,2011
80568,605,180045,39,134,70.27384615,2011
80569,605,180048,196,169.9387755,69.51510204,2011
80570,605,180049,1166,215.0484134,68.68563465,2011
80571,605,180050,74,350.4654054,65.97,2011
80572,605,180051,1246,152.3217014,65.80061798,2011
80573,605,180067,5877,158.4903845,67.58217628,2011
80574,605,180069,24,164.3541667,69.14,2011
80575,605,180078,550,274.7334182,69.14,2011
80576,605,180079,11,115.0272727,66.72,2011
80577,605,180080,79,157.5088608,65.97,2011
80578,605,180087,1493,252.2533088,66.43054253,2011
80579,605,180088,6794,80.63511922,69.59073889,2011
80580,605,180093,3752,115.6834088,70.73958955,2011
80581,605,180102,1158,232.1558377,67.15048359,2011
80582,605,180124,119,185.0651261,71.24781513,2011
80583,605,180127,149,256.7649664,71.31288591,2011
80584,605,180128,78,238.5435897,70.65,2011
80585,605,180130,1336,165.2550524,68.97152695,2011
80586,605,180132,1010,232.1128713,72.95147525,2011
80587,605,180141,2327,157.8115599,69.36678556,2011
80588,605,180143,2297,197.8787244,68.20941663,2011
80589,605,190004,1891,131.6275198,65.07611846,2011
80590,605,190005,8673,71.05685345,70.41603136,2011
80591,605,190008,295,96.74322034,65.98,2011
80592,605,190013,320,137.0726563,66.25215625,2011
80593,605,190017,1068,181.6699345,68.38663858,2011
80594,605,190019,261,165.3291571,65.70739464,2011
80595,605,190020,140,238.7961429,69.23,2011
80596,605,190025,12,131.8125,65.73,2011
80597,605,190027,309,200.4506472,63.9266343,2011
80598,605,190036,75,189.5666667,70.44,2011
80599,605,190039,547,200.5228519,69.82190128,2011
80600,605,190041,1093,148.291043,68.50718207,2011
80601,605,190044,530,82.83503774,66.59932075,2011
80602,605,190045,922,262.7955531,70.19553145,2011
80603,605,190046,9695,110.646556,70.37020629,2011
80604,605,190054,46,337.6793478,66.04,2011
80605,605,190060,708,157.705113,66.02817797,2011
80606,605,190064,943,160.0593849,68.69883351,2011
